Episode: 238
5499042.614848405,0.19986310106407848,4.996624308148648,20.115980523880136,19.96660327638377,30.8209862501544
5500590.483265176,0.19987768848656096,4.994712553960349,20.213502800855636,19.926997571741644,50.43116325139861
5502254.293208038,0.1998672454085452,4.994021231120825,20.312176873632815,19.882893939273238,68.37697697074346
5503921.324259372,0.19984156115548538,4.994412145320952,20.39754112035682,19.84576215686623,84.57907284433017
5505610.643351262,0.1998023848445487,4.996131434893199,20.490031738061678,19.797877508797317,99.17464096108714
5506933.481457315,0.1997468751444697,4.998393706598373,20.558531161849558,19.762623367853948,112.4074967388327
5508496.897030462,0.19968162220511576,4.999965659043812,20.610814627641556,19.7469668266473,124.51712709826296
5510190.827277793,0.19959288426954,5.000628567949819,20.652252011766613,19.74268173212521,135.7432076459648
5511767.218557464,0.1994920327246021,4.999569312500145,20.679761257736715,19.746656113560245,146.300374842016
5513388.160904059,0.19936584864742066,4.998470321879461,20.704905135435055,19.748388024126886,156.3684407256969
5514837.09986786,0.19923826784271145,4.996589810620692,-339.2756621908374,19.74762040949523,166.10961700274683
5516399.503399167,0.19908872191011862,4.9949433079030925,-339.2580565785509,19.743709948772857,175.6634743597258
5517687.167417349,0.19895954490986648,4.999773048875982,20.71001448050608,19.76514047876255,-174.81711263078125
5517426.491234627,0.19901502060304996,5.003338508055079,20.655045364853475,19.78935894935353,-165.20587278370263
5517323.00079958,0.19908057669467,5.005894326179123,20.60247978199506,19.814176799351326,-155.39203747113285
5517618.735975761,0.19914557247046716,5.008443249430021,20.535784038922372,19.849204114223667,-145.2241621937374
5517894.703368656,0.199246844350076,5.010474416802972,20.46734152194464,19.89033234840269,-134.54967838205675
5518033.64776418,0.19938789114460573,5.011414937368486,20.417862166243747,19.92236586686062,-123.19060858597256
5517715.698704742,0.1995692883149642,5.011641981846573,20.399671384654642,19.943896664644548,-110.94666749984953
5517412.051634399,0.19975182911825334,5.011533187301538,20.402664204127863,19.956145523879183,-97.56996105843557
5517712.990093183,0.19994314062036653,5.011428693264049,20.41469545794875,19.959515543117657,-82.79437556588658
5520222.072760861,0.2002075565306837,5.009757435768258,20.37764147872259,19.986242833332305,-66.36300370896643
5523569.202258719,0.20053338802004106,5.0076668090202645,20.365189815980216,20.004282138209074,-48.194133743104025
5526807.805095242,0.20085447372816978,5.0050380067463305,20.3987117182922,20.013939535206056,-28.42463129715185
5526969.058801761,0.20093398278917782,5.0034106914966054,20.49140875607467,20.01288875290372,-7.542263854182965
5526816.778676905,0.20091155868673205,4.999558744663941,20.60951252508122,19.993267297855557,13.670487683645916
5528603.008332865,0.2009762016285376,4.997437981369068,20.694268861293086,19.968922315836323,34.319609124705224
5530263.5856140405,0.20099465670632263,4.995920436982181,20.787794547610524,19.931709225431586,53.632802339087846
5531513.075569313,0.2009454110821051,4.995609926354394,20.86963156050403,19.90120378600325,71.24478796961749
5533182.418351665,0.20092232534098375,4.996292514878978,20.959500973563593,19.857546899353427,87.12281316304795
5534897.227865249,0.20088454197223082,4.997959348807196,21.04392271104988,19.817152694359407,101.42890887684732
5536659.727151444,0.20082962786872868,5.00057248739592,21.123700976539528,19.780215650688888,114.40549243084946
5538377.699352173,0.20075039510732337,5.001932980935634,21.175485937193223,19.76779550437546,126.30751143415344
